system:index,country,date,NO2,SO2,CO,O3,year
gen_074398,Zimbabwe,2023/09/18,3.19E-05,7.90E-05,0.04680885,0.132926514,2023
gen_074399,Zimbabwe,2018/11/04,2.48E-05,0.000127325,0.035395757,0.130189738,2018
gen_074400,Mozambique,2018/05/11,2.84E-05,0.00010456,0.032705159,0.16618686,2018
gen_074401,Lesotho,2020/04/25,2.22E-05,0.000103318,0.033132352,0.143407353,2020
gen_074402,Zimbabwe,2025/07/03,3.42E-05,,0.040157652,0.13441804,2025
gen_074403,South Africa,2022/04/12,7.33E-05,0.000216596,0.063128294,0.141246988,2022
gen_074404,Lesotho,2018/07/30,1.96E-05,7.63E-05,0.027162887,0.10836957,2018
gen_074405,Mozambique,2022/05/16,2.27E-05,0.000130371,0.040259293,0.142437123,2022
gen_074406,Swaziland,2022/10/03,3.61E-05,0.000115677,0.0470723,0.125148119,2022
gen_074407,Mozambique,2019/07/27,2.46E-05,9.39E-05,0.032946653,0.124759902,2019
gen_074408,Swaziland,2026/08/19,2.82E-05,,0.033965079,0.105433155,2026
gen_074409,Lesotho,2022/06/10,2.39E-05,7.83E-05,0.027620356,0.135749322,2022
gen_074410,Lesotho,2018/10/14,2.82E-05,8.87E-05,0.031460815,0.120248197,2018
gen_074411,Botswana,2023/02/28,1.73E-05,9.76E-05,0.032366054,0.147386541,2023
gen_074412,Zimbabwe,2025/04/09,3.34E-05,0.000137842,0.034412844,0.14140254,2025
gen_074413,Zimbabwe,2019/01/01,3.31E-05,0.000127474,0.03865815,0.124842984,2019
gen_074414,Lesotho,2026/07/29,2.21E-05,9.78E-05,0.024253813,0.122709005,2026
gen_074415,South Africa,2019/03/30,6.47E-05,0.000223564,0.05856721,0.142072057,2019
gen_074416,Swaziland,2019/02/19,3.79E-05,0.000162423,0.036491983,0.15082606,2019
gen_074417,South Africa,2025/06/09,6.70E-05,0.000334274,0.050497933,0.102539588,2025
gen_074418,South Africa,2020/09/05,7.23E-05,0.000234059,0.065035545,0.117060511,2020
gen_074419,Lesotho,2027/12/22,2.34E-05,0.00010033,0.027778558,0.146874034,2027
gen_074420,Botswana,2022/01/13,2.28E-05,0.000100183,0.028191054,0.117755313,2022
gen_074421,Zimbabwe,2019/11/11,3.00E-05,9.17E-05,0.037358719,0.11688258,2019
gen_074422,Zimbabwe,2024/12/16,3.68E-05,0.000105534,0.04944629,0.113196368,2024
gen_074423,Zimbabwe,2022/08/21,4.25E-05,8.11E-05,0.048086961,0.132557101,2022
gen_074424,Botswana,2026/04/16,2.76E-05,9.17E-05,0.025644667,0.12937785,2026
gen_074425,Swaziland,2019/11/17,2.92E-05,0.00011103,0.034785146,0.10235494,2019
gen_074426,Lesotho,2026/10/28,2.88E-05,,0.034178186,0.083772909,2026
gen_074427,Lesotho,2018/08/05,2.82E-05,,0.035254548,0.120639428,2018
gen_074428,Mozambique,2027/06/25,2.78E-05,0.000107365,0.035655428,0.140717764,2027
gen_074429,Lesotho,2019/10/21,2.35E-05,0.000108999,0.035573993,0.113787448,2019
gen_074430,South Africa,2020/03/07,,0.000261765,0.062102928,0.141454564,2020
gen_074431,South Africa,2021/08/07,7.99E-05,0.000197776,0.049200741,0.145548924,2021
gen_074432,Zimbabwe,2023/05/11,,0.000137685,0.034340459,0.150858273,2023
gen_074433,Swaziland,2023/06/26,3.59E-05,0.000145637,0.03132946,0.130962325,2023
gen_074434,Swaziland,2027/10/04,3.79E-05,0.000110288,0.035169226,0.099906525,2027
gen_074435,Zimbabwe,2023/03/29,4.25E-05,0.000124769,0.030397551,,2023
gen_074436,Mozambique,2027/11/01,2.41E-05,7.70E-05,0.030451609,0.115175427,2027
gen_074437,Botswana,2022/07/03,2.34E-05,,0.033502801,0.111302536,2022
gen_074438,Zimbabwe,2019/03/26,3.19E-05,0.000136012,0.028902104,0.140135102,2019
gen_074439,Mozambique,2021/08/05,2.50E-05,8.71E-05,,0.112224919,2021
gen_074440,Mozambique,2026/09/27,3.14E-05,,0.043542273,0.117682938,2026
gen_074441,Mozambique,2021/10/30,2.96E-05,,0.029969475,0.102780979,2021
gen_074442,Zimbabwe,2023/10/30,3.84E-05,8.98E-05,0.049900249,0.111681771,2023
gen_074443,Mozambique,2018/01/09,2.55E-05,0.000100476,0.03420225,0.113845017,2018
gen_074444,Swaziland,2022/02/05,3.45E-05,,0.036929938,,2022
gen_074445,Swaziland,2020/03/26,2.96E-05,0.000119347,0.039599652,0.143802626,2020
gen_074446,South Africa,2026/03/22,7.13E-05,0.000297837,0.063425805,0.174215712,2026
gen_074447,South Africa,2019/09/28,7.64E-05,0.000185193,0.05056208,0.090999542,2019
gen_074448,Botswana,2018/12/17,2.24E-05,8.81E-05,,0.123892975,2018
gen_074449,Zimbabwe,2023/10/30,3.86E-05,8.19E-05,0.03216152,0.109945198,2023
gen_074450,Mozambique,2021/01/12,2.71E-05,,0.025765536,0.111986512,2021
gen_074451,Lesotho,2022/06/20,2.53E-05,9.36E-05,0.031552811,0.14936502,2022
gen_074452,Lesotho,2023/07/28,2.02E-05,0.000112435,0.031499859,0.122394094,2023
gen_074453,Mozambique,2020/03/10,2.60E-05,0.000116308,0.035501517,0.1205333,2020
gen_074454,South Africa,2018/12/24,5.06E-05,0.00026597,0.053202894,0.152846298,2018
gen_074455,South Africa,2019/04/26,5.97E-05,0.00024922,0.055619371,0.150345256,2019
gen_074456,Zimbabwe,2027/07/18,4.00E-05,,0.032006205,,2027
gen_074457,Swaziland,2024/10/04,3.30E-05,0.00011567,0.035137241,0.082553179,2024
gen_074458,Mozambique,2022/11/20,3.01E-05,9.81E-05,0.025019337,0.123862969,2022
gen_074459,Swaziland,2027/01/01,3.37E-05,,0.0372156,0.116694243,2027
gen_074460,Swaziland,2019/12/12,2.73E-05,,0.031982309,0.145995894,2019
gen_074461,Zimbabwe,2020/07/22,3.49E-05,0.000112212,0.035073835,0.120782468,2020
gen_074462,Botswana,2019/04/16,2.73E-05,9.81E-05,0.026496023,0.110282641,2019
gen_074463,South Africa,2024/02/23,6.55E-05,0.000309632,0.054580726,0.17460596,2024
gen_074464,South Africa,2027/06/28,7.52E-05,0.00025568,0.054273148,0.150062352,2027
gen_074465,Lesotho,2019/08/13,2.40E-05,8.26E-05,,,2019
gen_074466,South Africa,2027/11/21,4.92E-05,0.000223746,0.044426431,0.175399063,2027
gen_074467,Swaziland,2020/06/01,2.77E-05,0.000133036,0.031992969,0.113366733,2020
gen_074468,Botswana,2026/10/30,2.75E-05,8.25E-05,0.032771714,0.111856467,2026
gen_074469,Zimbabwe,2019/11/01,2.85E-05,9.40E-05,0.020187689,0.140353741,2019
gen_074470,Zimbabwe,2018/06/23,2.91E-05,0.00014506,0.036531286,,2018
gen_074471,Lesotho,2023/06/03,2.50E-05,,0.028920459,0.117881954,2023
gen_074472,Lesotho,2026/04/29,1.91E-05,0.000103155,0.034310898,0.125910117,2026
gen_074473,Lesotho,2018/06/04,2.71E-05,0.00010463,0.030116514,0.13256387,2018
gen_074474,Botswana,2026/04/01,2.93E-05,0.000110706,0.034599638,0.143080731,2026
gen_074475,Botswana,2022/08/26,2.37E-05,7.08E-05,0.032531482,0.092625475,2022
gen_074476,Lesotho,2025/09/30,3.41E-05,9.25E-05,0.036267529,0.105767462,2025
gen_074477,South Africa,2027/01/04,5.11E-05,0.000322457,,0.147583074,2027
gen_074478,Swaziland,2018/05/27,3.34E-05,0.000154372,0.034537592,0.148491001,2018
gen_074479,South Africa,2019/05/26,6.68E-05,0.000316431,0.059441084,0.155163141,2019
gen_074480,South Africa,2019/11/30,5.05E-05,0.000228725,0.036707521,0.155341799,2019
gen_074481,Botswana,2023/11/28,2.41E-05,0.000106386,0.029123006,0.109472297,2023
gen_074482,Zimbabwe,2023/12/03,3.30E-05,,0.040076553,0.128154039,2023
gen_074483,Lesotho,2018/06/02,2.28E-05,7.01E-05,0.025333785,0.118756922,2018
gen_074484,Mozambique,2020/05/26,2.60E-05,,0.038589389,0.130658139,2020
gen_074485,South Africa,2023/07/04,6.35E-05,0.000269811,0.049274991,0.130204807,2023
gen_074486,Botswana,2021/12/04,2.13E-05,6.50E-05,0.03444647,0.116999853,2021
gen_074487,Mozambique,2025/12/05,2.14E-05,,0.030429183,,2025
gen_074488,Zimbabwe,2025/04/07,3.83E-05,0.000119541,0.039452326,0.146788603,2025
gen_074489,Lesotho,2019/12/13,1.61E-05,9.41E-05,0.03349658,0.138958378,2019
gen_074490,South Africa,2018/06/17,5.55E-05,0.000260101,0.062163141,0.132412669,2018
gen_074491,South Africa,2021/10/30,8.20E-05,0.000234303,0.067285173,0.12776191,2021
gen_074492,Botswana,2023/12/25,2.33E-05,8.43E-05,0.033469279,0.125802675,2023
gen_074493,Botswana,2022/03/02,2.69E-05,8.41E-05,0.02347159,0.148660684,2022
gen_074494,Botswana,2020/07/28,2.41E-05,7.05E-05,0.029340697,0.132342637,2020
gen_074495,Botswana,2026/08/16,2.71E-05,8.07E-05,0.031126525,0.116451419,2026
gen_074496,South Africa,2022/07/27,6.11E-05,0.000249002,0.03899505,0.118284961,2022
gen_074497,Lesotho,2018/06/04,2.47E-05,8.29E-05,0.02976019,0.128355738,2018
gen_074498,South Africa,2018/05/02,,0.000275308,0.054012695,0.120246784,2018
gen_074499,Lesotho,2021/03/03,2.85E-05,8.40E-05,,0.136049391,2021
gen_074500,Mozambique,2022/09/26,,0.000106654,0.039195356,0.108295957,2022
gen_074501,Botswana,2018/12/22,1.90E-05,6.83E-05,0.025948452,0.102197138,2018
gen_074502,Swaziland,2024/02/06,3.36E-05,0.000104865,0.041589009,,2024
gen_074503,Botswana,2024/08/03,2.61E-05,,0.026383436,0.117730556,2024
gen_074504,Zimbabwe,2020/11/12,3.72E-05,0.000126134,0.028342059,0.122224825,2020
gen_074505,Lesotho,2023/02/17,3.02E-05,9.37E-05,0.031553215,0.141950358,2023
gen_074506,Zimbabwe,2026/02/06,3.46E-05,,0.033465,0.147728602,2026
gen_074507,Swaziland,2023/05/02,3.22E-05,0.00012114,0.034440356,0.159780318,2023
gen_074508,Swaziland,2019/05/12,3.60E-05,0.000111593,0.038510718,0.124291104,2019
gen_074509,Swaziland,2019/10/02,3.34E-05,9.70E-05,0.032824729,0.120471061,2019
gen_074510,Mozambique,2022/10/30,3.18E-05,7.48E-05,0.032512907,0.122434411,2022
gen_074511,Lesotho,2021/09/15,3.34E-05,8.71E-05,0.034155564,0.11701331,2021
gen_074512,Swaziland,2026/05/04,3.53E-05,0.000127184,0.037615183,0.160794528,2026
gen_074513,South Africa,2026/09/29,7.80E-05,0.000247771,0.061945308,0.132247598,2026
gen_074514,Swaziland,2026/04/20,3.70E-05,0.000149959,0.028850676,0.147407227,2026
gen_074515,Lesotho,2024/03/07,2.25E-05,0.000108353,0.033239078,0.140916545,2024
gen_074516,Swaziland,2023/12/01,3.56E-05,0.000137843,,0.134016687,2023
gen_074517,Zimbabwe,2026/08/13,5.10E-05,0.000127762,0.049406713,0.151206318,2026
gen_074518,Swaziland,2022/11/26,3.14E-05,0.000133611,,0.098469242,2022
gen_074519,Lesotho,2024/04/21,3.18E-05,0.000111446,0.037770531,0.143895168,2024
gen_074520,Lesotho,2020/07/11,2.36E-05,0.000101869,0.032793994,0.116539108,2020
gen_074521,Botswana,2023/09/28,2.66E-05,6.98E-05,0.037765892,,2023
gen_074522,Swaziland,2021/04/17,2.90E-05,0.000147111,0.036387063,0.131569866,2021
gen_074523,Mozambique,2026/12/26,2.43E-05,7.42E-05,0.033741867,,2026
gen_074524,Lesotho,2023/04/01,2.39E-05,8.61E-05,0.032164454,0.136007067,2023
gen_074525,Botswana,2023/01/04,2.24E-05,7.24E-05,0.029485251,0.132492174,2023
gen_074526,Mozambique,2024/12/18,2.81E-05,8.71E-05,0.029915213,,2024
gen_074527,Lesotho,2025/03/07,2.35E-05,,0.02642615,0.160637754,2025
gen_074528,Zimbabwe,2027/04/26,3.42E-05,0.000108943,0.041159277,0.171592749,2027
gen_074529,Mozambique,2019/03/11,3.15E-05,9.64E-05,0.036266614,0.156387547,2019
gen_074530,Mozambique,2026/10/30,3.18E-05,7.09E-05,0.040373726,0.137759137,2026
gen_074531,South Africa,2019/11/06,4.94E-05,0.000174754,0.039286325,0.116798411,2019
gen_074532,Swaziland,2027/09/17,3.90E-05,0.000122658,0.035192411,0.11952031,2027
gen_074533,Botswana,2022/07/19,2.62E-05,7.68E-05,0.025579289,0.125559911,2022
gen_074534,Botswana,2027/09/26,2.56E-05,8.19E-05,0.037105505,0.129469652,2027
gen_074535,Lesotho,2021/06/07,2.39E-05,0.000106382,0.029230984,0.128868243,2021
gen_074536,Swaziland,2019/12/18,2.71E-05,0.000144068,,0.12197011,2019
gen_074537,Zimbabwe,2020/05/02,2.73E-05,0.000132909,0.041886525,0.132994589,2020
gen_074538,Zimbabwe,2019/03/06,3.82E-05,,0.031715227,0.154514151,2019
gen_074539,Lesotho,2021/04/19,2.98E-05,0.000105159,0.031781792,0.13483677,2021
gen_074540,Swaziland,2024/05/12,3.86E-05,0.000127739,0.037747537,0.149288719,2024
gen_074541,Lesotho,2024/11/01,,7.31E-05,0.025946801,0.154547193,2024
gen_074542,Lesotho,2027/03/14,2.84E-05,0.000110155,0.031534729,0.157876375,2027
gen_074543,South Africa,2024/06/02,7.75E-05,0.000263757,0.059940401,0.161659685,2024
gen_074544,Botswana,2026/11/01,2.34E-05,8.32E-05,0.02888907,0.105782243,2026
gen_074545,Botswana,2019/03/04,2.59E-05,8.83E-05,0.036154753,0.157240877,2019
gen_074546,Zimbabwe,2022/07/11,2.54E-05,0.000107189,0.039699261,0.118662156,2022
gen_074547,Swaziland,2027/11/06,2.57E-05,0.000125872,0.02099592,0.156598145,2027
gen_074548,Swaziland,2021/06/24,3.77E-05,0.000132686,0.035508395,0.122268969,2021
gen_074549,Lesotho,2024/12/29,2.61E-05,9.67E-05,0.033722981,0.156704785,2024
gen_074550,Botswana,2026/05/04,2.79E-05,0.000107624,0.034276816,0.129962181,2026
gen_074551,Botswana,2020/03/26,2.96E-05,8.43E-05,0.033421156,0.119339197,2020
gen_074552,Mozambique,2022/07/15,2.00E-05,9.97E-05,0.033158705,0.123825393,2022
gen_074553,Swaziland,2018/11/15,2.67E-05,0.000116092,0.036167976,0.131211163,2018
gen_074554,South Africa,2019/10/28,7.00E-05,0.000260596,0.060486418,0.117563347,2019
gen_074555,Zimbabwe,2026/11/21,3.74E-05,0.000122049,0.037044859,0.104086394,2026
gen_074556,Zimbabwe,2018/11/14,,0.000117347,0.026436244,0.130424722,2018
gen_074557,Swaziland,2021/08/18,3.16E-05,0.0001044,0.046420439,0.11758273,2021
gen_074558,Botswana,2024/06/20,,0.000105426,0.032938171,0.124471516,2024
gen_074559,Lesotho,2020/04/20,2.82E-05,8.04E-05,0.030058933,0.140776061,2020
gen_074560,Mozambique,2019/09/23,2.78E-05,6.87E-05,0.039642919,0.111079004,2019
gen_074561,South Africa,2020/10/26,5.10E-05,0.000175105,0.050815143,0.138008185,2020
gen_074562,Swaziland,2027/09/14,3.80E-05,0.00014227,0.037899741,0.116754592,2027
gen_074563,Zimbabwe,2020/09/06,4.14E-05,,0.04494499,0.121662334,2020
gen_074564,Zimbabwe,2019/04/18,3.32E-05,0.000134715,0.039488019,0.123296327,2019
gen_074565,Mozambique,2025/10/04,4.04E-05,5.37E-05,0.033959174,0.096032515,2025
gen_074566,Zimbabwe,2022/10/12,3.32E-05,,0.032969062,0.109144205,2022
gen_074567,Zimbabwe,2024/06/12,3.76E-05,0.000123635,0.041163197,0.125318761,2024
gen_074568,Botswana,2026/01/08,2.44E-05,8.71E-05,,0.119375483,2026
gen_074569,Swaziland,2021/06/21,,0.000144759,0.031525173,,2021
gen_074570,Mozambique,2018/09/10,2.07E-05,7.77E-05,0.030027881,0.096369308,2018
gen_074571,Zimbabwe,2021/04/21,3.94E-05,0.000114213,0.038107717,,2021
gen_074572,Zimbabwe,2021/02/18,,0.000138002,0.032002643,0.143139074,2021
gen_074573,Lesotho,2027/07/27,2.61E-05,8.66E-05,0.029616124,0.135799315,2027
gen_074574,South Africa,2023/03/04,6.47E-05,0.000274719,0.046372834,0.161942706,2023
gen_074575,Zimbabwe,2024/06/10,3.36E-05,0.000142481,0.029489755,0.158585854,2024
gen_074576,Swaziland,2021/08/25,4.31E-05,0.00012573,0.046430321,0.143089851,2021
gen_074577,Zimbabwe,2025/03/29,,0.000126566,0.038494924,0.136834314,2025
gen_074578,Swaziland,2018/07/21,3.53E-05,0.000132391,0.033595709,0.125792399,2018
gen_074579,Swaziland,2020/12/24,3.88E-05,0.000134127,0.030920693,0.1137064,2020
gen_074580,Zimbabwe,2022/01/22,3.62E-05,0.000137873,0.032957327,0.127810371,2022
gen_074581,Zimbabwe,2027/11/26,2.73E-05,,,0.123321949,2027
gen_074582,Lesotho,2026/06/23,2.76E-05,9.34E-05,0.036577591,,2026
gen_074583,Swaziland,2025/06/18,3.01E-05,9.54E-05,0.03552887,0.12303715,2025
gen_074584,Mozambique,2020/06/30,2.81E-05,9.12E-05,0.030269532,0.14984227,2020
gen_074585,South Africa,2020/05/27,6.96E-05,0.000247642,0.062281588,0.124488856,2020
gen_074586,South Africa,2026/11/27,6.86E-05,0.000245231,0.04939468,0.152684814,2026
gen_074587,South Africa,2027/03/22,6.82E-05,0.00025516,0.055386553,0.152952455,2027
gen_074588,Lesotho,2023/04/15,3.26E-05,8.78E-05,0.03262089,0.143739822,2023
gen_074589,Swaziland,2021/11/20,2.66E-05,9.66E-05,0.031904189,0.116339074,2021
gen_074590,Swaziland,2023/09/25,4.28E-05,0.000128295,0.040973766,0.120433191,2023
gen_074591,Swaziland,2018/09/06,3.17E-05,0.000113614,0.038764165,0.096697993,2018
gen_074592,South Africa,2022/03/01,6.80E-05,0.000304097,0.062914155,0.127419119,2022
gen_074593,South Africa,2021/10/02,6.91E-05,0.000202809,0.06410815,0.139352195,2021
gen_074594,Lesotho,2022/09/01,3.27E-05,8.73E-05,0.035541585,0.137008125,2022
gen_074595,South Africa,2026/02/05,5.56E-05,0.000314825,0.058838903,0.161209778,2026
gen_074596,Lesotho,2025/12/19,2.38E-05,9.24E-05,0.030330486,0.163968788,2025
gen_074597,Zimbabwe,2022/04/30,3.13E-05,0.000129815,,0.12553087,2022
gen_074598,Botswana,2025/09/29,2.75E-05,8.13E-05,0.036352136,0.136853169,2025
gen_074599,Botswana,2023/03/17,2.89E-05,8.04E-05,0.021056321,0.120310792,2023
gen_074600,Swaziland,2027/08/27,4.63E-05,0.000111357,0.037014475,0.123163757,2027
gen_074601,Swaziland,2022/10/29,3.84E-05,0.000131151,0.039315528,0.100760854,2022
gen_074602,South Africa,2018/04/15,6.33E-05,0.000317047,0.05505808,0.12920793,2018
gen_074603,South Africa,2027/07/21,6.55E-05,,0.047179734,0.137038791,2027
gen_074604,Botswana,2023/06/11,2.27E-05,,0.029260085,0.1107958,2023
gen_074605,Zimbabwe,2018/06/09,3.24E-05,0.000117814,0.029930058,0.135958309,2018
gen_074606,Zimbabwe,2024/05/09,3.32E-05,0.000146007,0.041944792,0.137809577,2024
gen_074607,Lesotho,2020/09/30,2.79E-05,7.95E-05,0.025069495,,2020
gen_074608,Botswana,2018/06/28,2.54E-05,7.85E-05,0.029370075,0.143948317,2018
gen_074609,South Africa,2025/10/14,,0.000217293,0.059769148,0.143519295,2025
gen_074610,Lesotho,2027/10/03,3.40E-05,8.23E-05,0.037692352,0.108183946,2027
gen_074611,Botswana,2018/08/08,2.84E-05,7.24E-05,0.035346955,0.096556459,2018
gen_074612,Botswana,2023/05/08,2.36E-05,9.06E-05,0.027845807,0.110317287,2023
gen_074613,South Africa,2021/06/17,7.26E-05,0.000269115,0.054421495,0.130833007,2021
gen_074614,Mozambique,2027/12/08,2.60E-05,9.94E-05,0.030406656,,2027
gen_074615,Swaziland,2026/09/05,4.06E-05,0.000120495,0.037085792,0.115752583,2026
gen_074616,Lesotho,2025/07/02,3.16E-05,7.84E-05,0.036098576,0.140550071,2025
gen_074617,South Africa,2018/12/29,6.32E-05,0.000229738,0.054853676,,2018
gen_074618,Lesotho,2020/03/17,2.73E-05,9.20E-05,0.028292287,0.106979073,2020
gen_074619,South Africa,2019/08/25,8.08E-05,0.000197689,0.045929791,0.119412135,2019
gen_074620,Swaziland,2027/07/05,3.60E-05,,0.036764546,0.149042342,2027
gen_074621,Mozambique,2021/04/06,2.75E-05,0.000108448,0.038625362,0.130000413,2021
gen_074622,Zimbabwe,2018/04/12,3.68E-05,0.000119697,0.034257885,0.124259183,2018
gen_074623,South Africa,2025/03/16,7.24E-05,0.000318682,0.06237873,0.170646421,2025
gen_074624,Lesotho,2025/05/25,2.42E-05,8.70E-05,0.034042675,0.154030864,2025
gen_074625,Zimbabwe,2021/09/05,4.84E-05,0.000100546,0.047086268,0.107782774,2021
gen_074626,Mozambique,2027/08/19,2.49E-05,7.66E-05,0.043121687,0.110669195,2027
gen_074627,Swaziland,2026/04/14,3.39E-05,0.000173158,,0.138545701,2026
gen_074628,Mozambique,2023/08/11,2.82E-05,9.06E-05,0.034866521,0.115863673,2023
gen_074629,Botswana,2018/01/16,2.50E-05,9.30E-05,,0.084561543,2018
gen_074630,South Africa,2026/11/14,6.49E-05,0.00028573,,0.16419773,2026
gen_074631,South Africa,2018/08/24,6.22E-05,0.000215584,0.052395975,0.09832486,2018
gen_074632,Swaziland,2022/04/05,3.35E-05,0.000154601,,0.13800784,2022
gen_074633,Swaziland,2026/05/29,3.80E-05,,0.03696093,0.140245282,2026
gen_074634,Swaziland,2021/12/10,3.51E-05,0.000114967,0.024096976,0.13373994,2021
gen_074635,South Africa,2021/11/01,5.61E-05,0.000231856,0.043309634,0.118613531,2021
gen_074636,Botswana,2027/05/28,2.69E-05,7.41E-05,0.031659107,0.133529942,2027
gen_074637,South Africa,2023/01/13,6.27E-05,0.000262964,0.045446006,0.140428341,2023
gen_074638,Zimbabwe,2027/05/02,3.56E-05,0.000138901,0.046026939,0.130827497,2027
gen_074639,Zimbabwe,2027/01/22,3.48E-05,0.000114414,,0.143841826,2027
gen_074640,Botswana,2025/09/24,2.54E-05,7.48E-05,0.040027062,0.107130669,2025
gen_074641,Zimbabwe,2019/05/05,2.77E-05,0.000149499,0.041782364,0.131656393,2019
gen_074642,Botswana,2020/04/17,2.57E-05,8.21E-05,0.037308814,0.149625512,2020
gen_074643,Botswana,2024/04/11,2.86E-05,0.000100051,0.029792152,0.135737165,2024
gen_074644,Botswana,2021/07/04,2.25E-05,8.93E-05,0.034625611,,2021
gen_074645,South Africa,2025/06/18,6.51E-05,0.000285619,0.053020949,0.124646908,2025
gen_074646,Lesotho,2025/11/28,1.95E-05,9.46E-05,0.020214032,0.114707725,2025
gen_074647,South Africa,2022/08/11,7.30E-05,0.000250328,0.074928023,0.119625292,2022
gen_074648,Mozambique,2023/06/04,,9.72E-05,0.029661424,,2023
gen_074649,Zimbabwe,2020/06/27,3.28E-05,0.000113167,0.036144245,0.120386147,2020
gen_074650,Lesotho,2025/04/10,2.53E-05,0.000106472,0.031921845,0.164470444,2025
gen_074651,Lesotho,2018/03/13,2.95E-05,9.97E-05,0.028333842,,2018
gen_074652,South Africa,2019/04/16,7.36E-05,,0.057195574,0.133076555,2019
gen_074653,Botswana,2023/09/22,,7.11E-05,0.036101113,0.09215906,2023
gen_074654,Mozambique,2018/02/18,3.07E-05,9.85E-05,0.033591516,0.150442728,2018
gen_074655,South Africa,2019/11/14,4.42E-05,,0.044317097,0.123846492,2019
gen_074656,South Africa,2020/10/26,6.98E-05,0.000185867,0.06137996,0.13777063,2020
gen_074657,Mozambique,2020/06/08,2.53E-05,9.49E-05,0.033871527,0.137912397,2020
gen_074658,Botswana,2025/07/19,2.60E-05,8.03E-05,0.030910271,0.139208744,2025
gen_074659,Lesotho,2021/05/13,2.71E-05,8.58E-05,0.033240617,0.129971797,2021
gen_074660,Botswana,2026/11/29,2.23E-05,8.34E-05,0.029263087,,2026
gen_074661,Zimbabwe,2023/11/09,3.46E-05,0.000100311,0.032320572,0.109533823,2023
gen_074662,South Africa,2025/10/03,6.75E-05,0.000228597,0.055294756,0.141448091,2025
gen_074663,Lesotho,2026/11/08,2.19E-05,7.17E-05,0.029451519,0.120926856,2026
gen_074664,Lesotho,2022/07/16,2.72E-05,8.87E-05,0.029096144,0.112359816,2022
gen_074665,Botswana,2025/06/10,1.88E-05,7.87E-05,0.037083096,0.123836566,2025
gen_074666,Mozambique,2026/03/12,2.38E-05,9.87E-05,0.036907282,,2026
gen_074667,Botswana,2023/07/21,2.09E-05,8.70E-05,0.034724253,0.119913786,2023
gen_074668,Swaziland,2023/10/03,4.03E-05,9.73E-05,0.039508454,0.093363477,2023
gen_074669,Lesotho,2019/01/07,2.57E-05,0.00010113,,0.10585468,2019
gen_074670,Botswana,2023/01/20,2.29E-05,9.27E-05,0.03199329,0.143498794,2023
gen_074671,Botswana,2019/10/27,2.74E-05,8.22E-05,0.033624551,0.100206526,2019
gen_074672,Botswana,2022/04/05,1.78E-05,9.77E-05,0.028493008,0.165105294,2022
gen_074673,Mozambique,2020/09/07,3.04E-05,0.000103134,0.038620008,0.09948287,2020
gen_074674,Botswana,2025/04/02,2.29E-05,0.000101234,0.031235328,0.150952261,2025
